timestamp,object_id,length_m,width_m,depth_m,height_above_baseline_m,distance_m,centroid_x,centroid_y,point_count
2026-03-21T17:53:34.556466,1,0.5971,0.0184,0.5971,2.8950,0.8242,0.7534,-0.3343,37
2026-03-21T17:53:34.556466,2,0.0962,0.0319,0.0962,2.2759,0.5988,0.5988,0.0050,10
2026-03-21T17:53:34.556466,3,0.5554,0.0195,0.5554,2.1408,0.8239,0.7478,0.3458,35
2026-03-21T17:53:34.625792,0,1.1874,1.1874,0.0225,3.1042,0.8723,0.1384,-0.8613,69
2026-03-21T17:53:34.625792,1,0.6231,0.0238,0.6231,2.9202,0.8286,0.7538,-0.3439,38
2026-03-21T17:53:34.625792,2,0.0963,0.0353,0.0963,2.2761,0.5991,0.5991,0.0050,10
2026-03-21T17:53:34.625792,3,0.6337,0.0280,0.6337,2.1429,0.8355,0.7473,0.3736,38
2026-03-21T17:53:34.696156,0,1.0759,1.0759,0.0199,3.1033,0.8661,0.0927,-0.8611,64
2026-03-21T17:53:34.696156,1,0.5952,0.0177,0.5952,2.8930,0.8240,0.7531,-0.3343,37
2026-03-21T17:53:34.696156,2,0.0957,0.0186,0.0957,2.2752,0.5995,0.5995,0.0052,10
2026-03-21T17:53:34.696156,3,0.6712,0.0573,0.6712,2.1590,0.8353,0.7462,0.3754,40
2026-03-21T17:53:34.765600,0,1.1233,1.1233,0.0144,3.1006,0.8681,0.1109,-0.8610,66
2026-03-21T17:53:34.765600,1,0.0489,0.0489,0.0133,3.1003,1.1402,0.7482,-0.8604,3
2026-03-21T17:53:34.765600,2,0.5958,0.0178,0.5958,2.8937,0.8247,0.7537,-0.3346,37
2026-03-21T17:53:34.765600,3,0.0953,0.0366,0.0953,2.2758,0.5966,0.5966,0.0050,10
2026-03-21T17:53:34.765600,4,0.6254,0.0636,0.6254,2.1600,0.8261,0.7453,0.3564,38
2026-03-21T17:53:34.835186,0,1.1890,1.1890,0.0205,3.1045,0.8719,0.1385,-0.8609,69
2026-03-21T17:53:34.835186,1,0.5737,0.0225,0.5737,2.8707,0.8194,0.7522,-0.3251,36
2026-03-21T17:53:34.835186,2,0.0963,0.0346,0.0963,2.2759,0.5992,0.5992,0.0051,10
2026-03-21T17:53:34.835186,3,0.5735,0.0522,0.5735,2.1584,0.8192,0.7461,0.3382,36
2026-03-21T17:53:34.835186,4,0.0715,0.0715,0.0594,1.7861,0.4831,-0.1050,0.4716,8
2026-03-21T17:53:34.905475,0,1.1903,1.1903,0.0176,3.1020,0.8723,0.1385,-0.8612,69
2026-03-21T17:53:34.905475,1,0.6240,0.0275,0.6240,2.9209,0.8277,0.7530,-0.3435,38
2026-03-21T17:53:34.905475,2,0.0952,0.0309,0.0952,2.2754,0.5942,0.5942,0.0050,10
2026-03-21T17:53:34.905475,3,0.6288,0.0114,0.6288,2.1408,0.8346,0.7465,0.3731,38
2026-03-21T17:53:34.905475,4,0.0355,0.0355,0.0327,1.7828,0.4787,-0.0997,0.4682,5
2026-03-21T17:53:34.974150,0,1.0944,1.0944,0.0136,3.0998,0.8672,0.1020,-0.8612,65
2026-03-21T17:53:34.974150,1,0.6194,0.0173,0.6194,2.9169,0.8272,0.7526,-0.3433,38
2026-03-21T17:53:34.974150,2,0.0956,0.0316,0.0956,2.2758,0.5974,0.5974,0.0050,10
2026-03-21T17:53:34.974150,3,0.6076,0.0165,0.6076,2.1416,0.8313,0.7474,0.3639,37
2026-03-21T17:53:34.974150,4,0.0363,0.0290,0.0363,1.7666,0.4843,-0.0839,0.4769,5
2026-03-21T17:53:35.044250,0,1.1218,1.1218,0.0205,3.1023,0.8683,0.1109,-0.8612,66
2026-03-21T17:53:35.044250,1,0.0398,0.0398,0.0162,3.0988,1.1402,0.7481,-0.8605,3
2026-03-21T17:53:35.044250,2,0.6213,0.0197,0.6213,2.9189,0.8279,0.7532,-0.3436,38
2026-03-21T17:53:35.044250,3,0.0957,0.0293,0.0957,2.2756,0.5985,0.5985,0.0050,10
2026-03-21T17:53:35.044250,4,0.6046,0.0138,0.6046,2.1406,0.8314,0.7475,0.3641,37
