timestamp,object_id,length,width,depth,height_above_baseline,distance,centroid_x,centroid_y,point_count
2026-03-21T04:21:51.183302,1,0.1265,0.1265,0.0713,0.0000,1.0099,-0.0449,-1.0089,8
2026-03-21T04:21:51.183302,2,0.3265,0.3265,0.0573,0.0284,1.3326,0.4128,-1.2670,15
2026-03-21T04:21:51.183302,3,0.2182,0.2182,0.0548,0.0000,1.1413,-0.0290,1.1409,12
2026-03-21T04:21:51.183302,4,0.2712,0.2712,0.0626,0.0000,1.0457,-0.3154,0.9970,16
2026-03-21T04:21:51.252362,0,0.1945,0.1945,0.0651,0.0000,0.8171,-0.3197,-0.7520,15
2026-03-21T04:21:51.252362,1,0.1245,0.1245,0.0461,0.0000,1.0044,-0.0269,-1.0041,8
2026-03-21T04:21:51.252362,2,0.3009,0.3009,0.0567,0.0262,1.3293,0.4005,-1.2675,14
2026-03-21T04:21:51.252362,3,0.2344,0.2344,0.0858,0.0000,1.1374,-0.0384,1.1368,13
2026-03-21T04:21:51.252362,4,0.2711,0.2711,0.0619,0.0000,1.0453,-0.3152,0.9966,16
2026-03-21T04:21:51.322282,0,0.1943,0.1943,0.0691,0.0000,0.8158,-0.3192,-0.7508,15
2026-03-21T04:21:51.322282,1,0.1071,0.1071,0.0501,0.0000,1.0048,-0.0357,-1.0042,7
2026-03-21T04:21:51.322282,2,0.3770,0.3770,0.0666,0.0226,1.3398,0.4599,-1.2584,17
2026-03-21T04:21:51.322282,3,0.2346,0.2346,0.0781,0.0000,1.1370,-0.0384,1.1363,13
2026-03-21T04:21:51.322282,4,0.2691,0.2691,0.0672,0.0000,1.0464,-0.3155,0.9977,16
2026-03-21T04:21:51.392271,0,0.1980,0.1980,0.0622,0.0000,0.8146,-0.3188,-0.7496,15
2026-03-21T04:21:51.392271,1,0.1278,0.1278,0.0772,0.0000,1.0128,-0.0451,-1.0118,8
2026-03-21T04:21:51.392271,2,0.2795,0.2795,0.0459,0.0196,1.3315,0.4122,-1.2661,13
2026-03-21T04:21:51.392271,3,0.0940,0.0940,0.0277,0.0000,1.3804,0.6268,-1.2299,5
2026-03-21T04:21:51.392271,4,0.2353,0.2353,0.0809,0.0000,1.1390,-0.0385,1.1383,13
2026-03-21T04:21:51.392271,5,0.2673,0.2673,0.0728,0.0000,1.0445,-0.3148,0.9960,16
2026-03-21T04:21:51.461467,0,0.1910,0.1910,0.0655,0.0000,0.8142,-0.3185,-0.7493,15
2026-03-21T04:21:51.461467,1,0.1074,0.1074,0.0561,0.0000,1.0048,-0.0357,-1.0042,7
